itemset	entry	name
851	48140	Malfurion's Leggings of Triumph
851	48141	Malfurion's Headpiece of Triumph
851	48142	Malfurion's Handguards of Triumph
851	48774	Malfurion's Handguards 
851	48775	Malfurion's Headpiece 
851	48776	Malfurion's Leggings 
851	48777	Malfurion's Robe 
851	48778	Malfurion's Spaulders 
852	48143	Runetotem's Handguards of Triumph
852	48144	Runetotem's Headpiece of Triumph
852	48145	Runetotem's Leggings of Triumph
852	48146	Runetotem's Robe of Triumph
852	48147	Runetotem's Spaulders of Triumph
852	48148	Runetotem's Spaulders of Triumph
852	48149	Runetotem's Robe of Triumph
852	48150	Runetotem's Leggings of Triumph
852	48151	Runetotem's Headpiece of Triumph
852	48152	Runetotem's Handguards of Triumph
852	48153	Runetotem's Handguards of Conquest
852	48154	Runetotem's Headpiece of Conquest
852	48155	Runetotem's Leggings of Conquest
852	48156	Runetotem's Robe of Conquest
852	48157	Runetotem's Spaulders of Conquest
852	48769	Runetotem's Handguards 
852	48770	Runetotem's Headpiece 
852	48771	Runetotem's Leggings 
852	48772	Runetotem's Robe 
852	48773	Runetotem's Spaulders 
853	48158	Malfurion's Cover of Conquest
853	48159	Malfurion's Vestments of Conquest
853	48160	Malfurion's Trousers of Conquest
853	48161	Malfurion's Mantle of Conquest
853	48162	Malfurion's Gloves of Conquest
853	48163	Malfurion's Gloves of Triumph
853	48164	Malfurion's Cover of Triumph
853	48165	Malfurion's Trousers of Triumph
853	48166	Malfurion's Vestments of Triumph
853	48167	Malfurion's Mantle of Triumph
853	48168	Malfurion's Mantle of Triumph
853	48169	Malfurion's Vestments of Triumph
853	48170	Malfurion's Trousers of Triumph
853	48171	Malfurion's Cover of Triumph
853	48172	Malfurion's Gloves of Triumph
853	48786	Malfurion's Cover 
853	48787	Malfurion's Gloves 
853	48788	Malfurion's Mantle 
853	48789	Malfurion's Trousers 
853	48790	Malfurion's Vestments 
854	48173	Runetotem's Gloves of Triumph
854	48174	Runetotem's Cover of Triumph
854	48175	Runetotem's Trousers of Triumph
854	48176	Runetotem's Vestments of Triumph
854	48177	Runetotem's Mantle of Triumph
854	48178	Runetotem's Mantle of Triumph
854	48179	Runetotem's Vestments of Triumph
854	48180	Runetotem's Trousers of Triumph
854	48181	Runetotem's Cover of Triumph
854	48182	Runetotem's Gloves of Triumph
854	48183	Runetotem's Gloves of Conquest
854	48184	Runetotem's Cover of Conquest
854	48185	Runetotem's Trousers of Conquest
854	48186	Runetotem's Vestments of Conquest
854	48187	Runetotem's Mantle of Conquest
854	48781	Runetotem's Cover 
854	48782	Runetotem's Gloves 
854	48783	Runetotem's Mantle 
854	48784	Runetotem's Trousers 
854	48785	Runetotem's Vestments 
855	48203	Malfurion's Handgrips of Triumph
855	48204	Malfurion's Headguard of Triumph
855	48205	Malfurion's Legguards of Triumph
855	48206	Malfurion's Raiments of Triumph
855	48207	Malfurion's Shoulderpads of Triumph
855	48208	Malfurion's Shoulderpads of Triumph
855	48209	Malfurion's Raiments of Triumph
855	48210	Malfurion's Legguards of Triumph
855	48211	Malfurion's Headguard of Triumph
855	48212	Malfurion's Handgrips of Triumph
855	48213	Malfurion's Handgrips of Conquest
855	48214	Malfurion's Headguard of Conquest
855	48215	Malfurion's Legguards of Conquest
855	48216	Malfurion's Raiments of Conquest
855	48217	Malfurion's Shoulderpads of Conquest
855	48799	Malfurion's Handgrips 
855	48800	Malfurion's Headguard 
855	48801	Malfurion's Legguards 
855	48802	Malfurion's Raiments 
855	48803	Malfurion's Shoulderpads 
856	48188	Runetotem's Headguard of Conquest
856	48189	Runetotem's Raiments of Conquest
856	48190	Runetotem's Legguards of Conquest
856	48191	Runetotem's Shoulderpads of Conquest
856	48192	Runetotem's Handgrips of Conquest
856	48193	Runetotem's Handgrips of Triumph
856	48194	Runetotem's Headguard of Triumph
856	48195	Runetotem's Legguards of Triumph
856	48196	Runetotem's Raiments of Triumph
856	48197	Runetotem's Shoulderpads of Triumph
856	48198	Runetotem's Shoulderpads of Triumph
856	48199	Runetotem's Raiments of Triumph
856	48200	Runetotem's Legguards of Triumph
856	48201	Runetotem's Headguard of Triumph
856	48202	Runetotem's Handgrips of Triumph
856	48794	Runetotem's Handgrips 
856	48795	Runetotem's Headguard 
856	48796	Runetotem's Legguards 
856	48797	Runetotem's Raiments 
856	48798	Runetotem's Shoulderpads 
857	48218	VanCleef's Helmet of Conquest
857	48219	VanCleef's Breastplate of Conquest
857	48220	VanCleef's Legplates of Conquest
857	48221	VanCleef's Pauldrons of Conquest
857	48222	VanCleef's Gauntlets of Conquest
857	48223	VanCleef's Breastplate of Triumph
857	48224	VanCleef's Gauntlets of Triumph
857	48225	VanCleef's Helmet of Triumph
857	48226	VanCleef's Legplates of Triumph
857	48227	VanCleef's Pauldrons of Triumph
857	48228	VanCleef's Pauldrons of Triumph
857	48229	VanCleef's Legplates of Triumph
857	48230	VanCleef's Helmet of Triumph
857	48231	VanCleef's Gauntlets of Triumph
857	48232	VanCleef's Breastplate of Triumph
857	48809	VanCleef's Breastplate 
857	48810	VanCleef's Gauntlets 
857	48811	VanCleef's Helmet 
857	48812	VanCleef's Legplates 
857	48813	VanCleef's Pauldrons 
858	48233	Garona's Breastplate of Triumph
858	48234	Garona's Gauntlets of Triumph
858	48235	Garona's Helmet of Triumph
858	48236	Garona's Legplates of Triumph
858	48237	Garona's Pauldrons of Triumph
858	48238	Garona's Pauldrons of Triumph
858	48239	Garona's Legplates of Triumph
858	48240	Garona's Helmet of Triumph
858	48241	Garona's Gauntlets of Triumph
858	48242	Garona's Breastplate of Triumph
858	48243	Garona's Breastplate of Conquest
858	48244	Garona's Gauntlets of Conquest
858	48245	Garona's Helmet of Conquest
858	48246	Garona's Legplates of Conquest
858	48247	Garona's Pauldrons of Conquest
858	48804	Garona's Breastplate 
858	48805	Garona's Gauntlets 
858	48806	Garona's Helmet 
858	48807	Garona's Legplates 
858	48808	Garona's Pauldrons 
859	48250	Windrunner's Headpiece of Conquest
859	48251	Windrunner's Tunic of Conquest
859	48252	Windrunner's Legguards of Conquest
859	48253	Windrunner's Spaulders of Conquest
859	48254	Windrunner's Handguards of Conquest
859	48255	Windrunner's Tunic of Triumph
859	48256	Windrunner's Handguards of Triumph
859	48257	Windrunner's Headpiece of Triumph
859	48258	Windrunner's Legguards of Triumph
859	48259	Windrunner's Spaulders of Triumph
859	48260	Windrunner's Spaulders of Triumph
859	48261	Windrunner's Legguards of Triumph
859	48262	Windrunner's Headpiece of Triumph
859	48263	Windrunner's Handguards of Triumph
859	48264	Windrunner's Tunic of Triumph
859	48819	Windrunner's Handguards 
859	48820	Windrunner's Headpiece 
859	48821	Windrunner's Legguards 
859	48822	Windrunner's Spaulders 
859	48823	Windrunner's Tunic 
860	48265	Windrunner's Tunic of Triumph
860	48266	Windrunner's Handguards of Triumph
860	48267	Windrunner's Headpiece of Triumph
860	48268	Windrunner's Legguards of Triumph
860	48269	Windrunner's Spaulders of Triumph
860	48270	Windrunner's Spaulders of Triumph
860	48271	Windrunner's Legguards of Triumph
860	48272	Windrunner's Headpiece of Triumph
860	48273	Windrunner's Handguards of Triumph
860	48274	Windrunner's Tunic of Triumph
860	48275	Windrunner's Tunic of Conquest
860	48276	Windrunner's Handguards of Conquest
860	48277	Windrunner's Headpiece of Conquest
860	48278	Windrunner's Legguards of Conquest
860	48279	Windrunner's Spaulders of Conquest
860	48814	Windrunner's Handguards 
860	48815	Windrunner's Headpiece 
860	48816	Windrunner's Legguards 
860	48817	Windrunner's Spaulders 
860	48818	Windrunner's Tunic 
861	48280	Nobundo's Headpiece of Conquest
861	48281	Nobundo's Tunic of Conquest
861	48282	Nobundo's Legguards of Conquest
861	48283	Nobundo's Spaulders of Conquest
861	48284	Nobundo's Handguards of Conquest
861	48285	Nobundo's Tunic of Triumph
861	48286	Nobundo's Handguards of Triumph
861	48287	Nobundo's Headpiece of Triumph
861	48288	Nobundo's Legguards of Triumph
861	48289	Nobundo's Spaulders of Triumph
861	48290	Nobundo's Spaulders of Triumph
861	48291	Nobundo's Legguards of Triumph
861	48292	Nobundo's Headpiece of Triumph
861	48293	Nobundo's Handguards of Triumph
861	48294	Nobundo's Tunic of Triumph
861	48824	Nobundo's Handguards 
861	48825	Nobundo's Headpiece 
861	48826	Nobundo's Legguards 
861	48827	Nobundo's Spaulders 
861	48828	Nobundo's Tunic 
862	48295	Thrall's Tunic of Conquest
862	48296	Thrall's Handguards of Conquest
862	48297	Thrall's Headpiece of Conquest
862	48298	Thrall's Legguards of Conquest
862	48299	Thrall's Spaulders of Conquest
862	48300	Thrall's Tunic of Triumph
862	48301	Thrall's Handguards of Triumph
862	48302	Thrall's Headpiece of Triumph
862	48303	Thrall's Legguards of Triumph
862	48304	Thrall's Spaulders of Triumph
862	48305	Thrall's Tunic of Triumph
862	48306	Thrall's Handguards of Triumph
862	48307	Thrall's Headpiece of Triumph
862	48308	Thrall's Legguards of Triumph
862	48309	Thrall's Spaulders of Triumph
862	48829	Thrall's Handguards 
862	48830	Thrall's Headpiece 
862	48831	Thrall's Legguards 
862	48832	Thrall's Spaulders 
862	48833	Thrall's Tunic 
863	48326	Thrall's Hauberk of Triumph
863	48327	Thrall's Gloves of Triumph
863	48328	Thrall's Helm of Triumph
863	48329	Thrall's Kilt of Triumph
863	48330	Thrall's Shoulderpads of Triumph
863	48331	Thrall's Shoulderpads of Triumph
863	48332	Thrall's Kilt of Triumph
863	48333	Thrall's Helm of Triumph
863	48334	Thrall's Gloves of Triumph
863	48335	Thrall's Hauberk of Triumph
863	48336	Thrall's Hauberk of Conquest
863	48337	Thrall's Gloves of Conquest
863	48338	Thrall's Helm of Conquest
863	48339	Thrall's Kilt of Conquest
863	48340	Thrall's Shoulderpads of Conquest
863	48841	Thrall's Gloves 
863	48842	Thrall's Hauberk 
863	48843	Thrall's Helm 
863	48844	Thrall's Kilt 
863	48845	Thrall's Shoulderpads 
864	48310	Nobundo's Hauberk of Conquest
864	48312	Nobundo's Gloves of Conquest
864	48313	Nobundo's Helm of Conquest
864	48314	Nobundo's Kilt of Conquest
864	48315	Nobundo's Shoulderpads of Conquest
864	48316	Nobundo's Hauberk of Triumph
864	48317	Nobundo's Gloves of Triumph
864	48318	Nobundo's Helm of Triumph
864	48319	Nobundo's Kilt of Triumph
864	48320	Nobundo's Shoulderpads of Triumph
864	48321	Nobundo's Shoulderpads of Triumph
864	48322	Nobundo's Kilt of Triumph
864	48323	Nobundo's Helm of Triumph
864	48324	Nobundo's Gloves of Triumph
864	48325	Nobundo's Hauberk of Triumph
864	48836	Nobundo's Gloves 
864	48837	Nobundo's Hauberk 
864	48838	Nobundo's Helm 
864	48839	Nobundo's Kilt 
864	48840	Nobundo's Shoulderpads 
865	48341	Nobundo's Chestguard of Conquest
865	48342	Nobundo's Grips of Conquest
865	48343	Nobundo's Faceguard of Conquest
865	48344	Nobundo's War-Kilt of Conquest
865	48345	Nobundo's Shoulderguards of Conquest
865	48346	Nobundo's Chestguard of Triumph
865	48347	Nobundo's Grips of Triumph
865	48348	Nobundo's Faceguard of Triumph
865	48349	Nobundo's War-Kilt of Triumph
865	48350	Nobundo's Shoulderguards of Triumph
865	48351	Nobundo's Shoulderguards of Triumph
865	48352	Nobundo's War-Kilt of Triumph
865	48353	Nobundo's Faceguard of Triumph
865	48354	Nobundo's Grips of Triumph
865	48355	Nobundo's Chestguard of Triumph
865	48846	Nobundo's Chestguard 
865	48847	Nobundo's Faceguard 
865	48848	Nobundo's Grips 
865	48849	Nobundo's Shoulderguards 
865	48850	Nobundo's War-Kilt 
866	48356	Thrall's Chestguard of Triumph
866	48357	Thrall's Grips of Triumph
866	48358	Thrall's Faceguard of Triumph
866	48359	Thrall's War-Kilt of Triumph
866	48360	Thrall's Shoulderguards of Triumph
866	48361	Thrall's Shoulderguards of Triumph
866	48362	Thrall's War-Kilt of Triumph
866	48363	Thrall's Faceguard of Triumph
866	48364	Thrall's Grips of Triumph
866	48365	Thrall's Chestguard of Triumph
866	48366	Thrall's Chestguard of Conquest
866	48367	Thrall's Grips of Conquest
866	48368	Thrall's Faceguard of Conquest
866	48369	Thrall's War-Kilt of Conquest
866	48370	Thrall's Shoulderguards of Conquest
866	48851	Thrall's Chestguard 
866	48852	Thrall's Faceguard 
866	48853	Thrall's Grips 
866	48854	Thrall's Shoulderguards 
866	48855	Thrall's War-Kilt 
867	48371	Wrynn's Helmet of Conquest
867	48372	Wrynn's Battleplate of Conquest
867	48373	Wrynn's Legplates of Conquest
867	48374	Wrynn's Shoulderplates of Conquest
867	48375	Wrynn's Gauntlets of Conquest
867	48376	Wrynn's Battleplate of Triumph
867	48377	Wrynn's Gauntlets of Triumph
867	48378	Wrynn's Helmet of Triumph
867	48379	Wrynn's Legplates of Triumph
867	48380	Wrynn's Shoulderplates of Triumph
867	48381	Wrynn's Shoulderplates of Triumph
867	48382	Wrynn's Legplates of Triumph
867	48383	Wrynn's Helmet of Triumph
867	48384	Wrynn's Gauntlets of Triumph
867	48385	Wrynn's Battleplate of Triumph
867	48865	Wrynn's Battleplate 
867	48866	Wrynn's Gauntlets 
867	48867	Wrynn's Helmet 
867	48868	Wrynn's Legplates 
867	48869	Wrynn's Shoulderplates 
868	48386	Hellscream's Battleplate of Conquest
868	48387	Hellscream's Gauntlets of Conquest
868	48388	Hellscream's Helmet of Conquest
868	48389	Hellscream's Legplates of Conquest
868	48390	Hellscream's Shoulderplates of Conquest
868	48391	Hellscream's Battleplate of Triumph
868	48392	Hellscream's Gauntlets of Triumph
868	48393	Hellscream's Helmet of Triumph
868	48394	Hellscream's Legplates of Triumph
868	48395	Hellscream's Shoulderplates of Triumph
868	48396	Hellscream's Battleplate of Triumph
868	48397	Hellscream's Gauntlets of Triumph
868	48398	Hellscream's Helmet of Triumph
868	48399	Hellscream's Legplates of Triumph
868	48400	Hellscream's Shoulderplates of Triumph
868	48860	Hellscream's Battleplate 
868	48861	Hellscream's Gauntlets 
868	48862	Hellscream's Helmet 
868	48863	Hellscream's Legplates 
868	48864	Hellscream's Shoulderplates 
869	48429	Wrynn's Greathelm of Conquest
869	48430	Wrynn's Greathelm of Triumph
869	48433	Wrynn's Greathelm of Triumph
869	48436	Wrynn's Breastplate of Conquest
869	48445	Wrynn's Legguards of Conquest
869	48446	Wrynn's Legguards of Triumph
869	48447	Wrynn's Legguards of Triumph
869	48448	Wrynn's Pauldrons of Conquest
869	48449	Wrynn's Handguards of Conquest
869	48450	Wrynn's Breastplate of Triumph
869	48451	Wrynn's Breastplate of Triumph
869	48452	Wrynn's Handguards of Triumph
869	48453	Wrynn's Handguards of Triumph
869	48454	Wrynn's Pauldrons of Triumph
869	48455	Wrynn's Pauldrons of Triumph
869	48875	Wrynn's Breastplate 
869	48876	Wrynn's Greathelm 
869	48877	Wrynn's Handguards 
869	48878	Wrynn's Legguards 
869	48879	Wrynn's Pauldrons 
870	48456	Hellscream's Breastplate of Conquest
870	48457	Hellscream's Handguards of Conquest
870	48458	Hellscream's Greathelm of Conquest
870	48459	Hellscream's Legguards of Conquest
870	48460	Hellscream's Pauldrons of Conquest
870	48461	Hellscream's Breastplate of Triumph
870	48462	Hellscream's Handguards of Triumph
870	48463	Hellscream's Greathelm of Triumph
870	48464	Hellscream's Legguards of Triumph
870	48465	Hellscream's Pauldrons of Triumph
870	48466	Hellscream's Breastplate of Triumph
870	48467	Hellscream's Handguards of Triumph
870	48468	Hellscream's Greathelm of Triumph
870	48469	Hellscream's Legguards of Triumph
870	48470	Hellscream's Pauldrons of Triumph
870	48870	Hellscream's Breastplate 
870	48871	Hellscream's Greathelm 
870	48872	Hellscream's Handguards 
870	48873	Hellscream's Legguards 
870	48874	Hellscream's Pauldrons 
871	48472	Thassarian's Helmet of Conquest
871	48474	Thassarian's Battleplate of Conquest
871	48476	Thassarian's Legplates of Conquest
871	48478	Thassarian's Shoulderplates of Conquest
871	48480	Thassarian's Gauntlets of Conquest
871	48481	Thassarian's Battleplate of Triumph
871	48482	Thassarian's Gauntlets of Triumph
871	48483	Thassarian's Helmet of Triumph
871	48484	Thassarian's Legplates of Triumph
871	48485	Thassarian's Shoulderplates of Triumph
871	48486	Thassarian's Shoulderplates of Triumph
871	48487	Thassarian's Legplates of Triumph
871	48488	Thassarian's Helmet of Triumph
871	48489	Thassarian's Gauntlets of Triumph
871	48490	Thassarian's Battleplate of Triumph
871	48885	Thassarian's Battleplate 
871	48886	Thassarian's Gauntlets 
871	48887	Thassarian's Helmet 
871	48888	Thassarian's Legplates 
871	48889	Thassarian's Shoulderplates 
872	48491	Koltira's Battleplate of Triumph
872	48492	Koltira's Gauntlets of Triumph
872	48493	Koltira's Helmet of Triumph
872	48494	Koltira's Legplates of Triumph
872	48495	Koltira's Shoulderplates of Triumph
872	48496	Koltira's Shoulderplates of Triumph
872	48497	Koltira's Legplates of Triumph
872	48498	Koltira's Helmet of Triumph
872	48499	Koltira's Gauntlets of Triumph
872	48500	Koltira's Battleplate of Triumph
872	48501	Koltira's Battleplate of Conquest
872	48502	Koltira's Gauntlets of Conquest
872	48503	Koltira's Helmet of Conquest
872	48504	Koltira's Legplates of Conquest
872	48505	Koltira's Shoulderplates of Conquest
872	48880	Koltira's Battleplate 
872	48881	Koltira's Gauntlets 
872	48882	Koltira's Helmet 
872	48883	Koltira's Legplates 
872	48884	Koltira's Shoulderplates 
873	48529	Thassarian's Faceguard of Conquest
873	48531	Thassarian's Chestguard of Conquest
873	48533	Thassarian's Legguards of Conquest
873	48535	Thassarian's Pauldrons of Conquest
873	48537	Thassarian's Handguards of Conquest
873	48538	Thassarian's Chestguard of Triumph
873	48539	Thassarian's Handguards of Triumph
873	48540	Thassarian's Faceguard of Triumph
873	48541	Thassarian's Legguards of Triumph
873	48542	Thassarian's Pauldrons of Triumph
873	48543	Thassarian's Pauldrons of Triumph
873	48544	Thassarian's Legguards of Triumph
873	48545	Thassarian's Faceguard of Triumph
873	48546	Thassarian's Handguards of Triumph
873	48547	Thassarian's Chestguard of Triumph
873	48895	Thassarian's Chestguard 
873	48896	Thassarian's Faceguard 
873	48897	Thassarian's Handguards 
873	48898	Thassarian's Legguards 
873	48899	Thassarian's Pauldrons 
874	48548	Koltira's Chestguard of Triumph
874	48549	Koltira's Handguards of Triumph
874	48550	Koltira's Faceguard of Triumph
874	48551	Koltira's Legguards of Triumph
874	48552	Koltira's Pauldrons of Triumph
874	48553	Koltira's Pauldrons of Triumph
874	48554	Koltira's Legguards of Triumph
874	48555	Koltira's Faceguard of Triumph
874	48556	Koltira's Handguards of Triumph
874	48557	Koltira's Chestguard of Triumph
874	48558	Koltira's Chestguard of Conquest
874	48559	Koltira's Handguards of Conquest
874	48560	Koltira's Faceguard of Conquest
874	48561	Koltira's Legguards of Conquest
874	48562	Koltira's Pauldrons of Conquest
874	48890	Koltira's Chestguard 
874	48891	Koltira's Faceguard 
874	48892	Koltira's Handguards 
874	48893	Koltira's Legguards 
874	48894	Koltira's Pauldrons 
875	48564	Turalyon's Headpiece of Conquest
875	48566	Turalyon's Tunic of Conquest
875	48568	Turalyon's Greaves of Conquest
875	48572	Turalyon's Spaulders of Conquest
875	48574	Turalyon's Gloves of Conquest
875	48575	Turalyon's Tunic of Triumph
875	48576	Turalyon's Gloves of Triumph
875	48577	Turalyon's Headpiece of Triumph
875	48578	Turalyon's Greaves of Triumph
875	48579	Turalyon's Spaulders of Triumph
875	48580	Turalyon's Spaulders of Triumph
875	48581	Turalyon's Greaves of Triumph
875	48582	Turalyon's Headpiece of Triumph
875	48583	Turalyon's Gloves of Triumph
875	48584	Turalyon's Tunic of Triumph
875	48900	Turalyon's Tunic 
875	48901	Turalyon's Spaulders 
875	48902	Turalyon's Headpiece 
875	48903	Turalyon's Greaves 
875	48904	Turalyon's Gloves 
876	48585	Liadrin's Spaulders of Triumph
876	48586	Liadrin's Greaves of Triumph
876	48587	Liadrin's Headpiece of Triumph
876	48588	Liadrin's Gloves of Triumph
876	48589	Liadrin's Tunic of Triumph
876	48590	Liadrin's Spaulders of Triumph
876	48591	Liadrin's Greaves of Triumph
876	48592	Liadrin's Headpiece of Triumph
876	48593	Liadrin's Gloves of Triumph
876	48594	Liadrin's Tunic of Triumph
876	48595	Liadrin's Spaulders of Conquest
876	48596	Liadrin's Greaves of Conquest
876	48597	Liadrin's Headpiece of Conquest
876	48598	Liadrin's Gloves of Conquest
876	48599	Liadrin's Tunic of Conquest
876	48905	Liadrin's Tunic 
876	48906	Liadrin's Spaulders 
876	48907	Liadrin's Headpiece 
876	48908	Liadrin's Greaves 
876	48909	Liadrin's Gloves 
877	48602	Turalyon's Battleplate of Conquest
877	48603	Turalyon's Gauntlets of Conquest
877	48604	Turalyon's Helm of Conquest
877	48605	Turalyon's Legplates of Conquest
877	48606	Turalyon's Shoulderplates of Conquest
877	48607	Turalyon's Battleplate of Triumph
877	48608	Turalyon's Gauntlets of Triumph
877	48609	Turalyon's Helm of Triumph
877	48610	Turalyon's Legplates of Triumph
877	48611	Turalyon's Shoulderplates of Triumph
877	48612	Turalyon's Shoulderplates of Triumph
877	48613	Turalyon's Legplates of Triumph
877	48614	Turalyon's Helm of Triumph
877	48615	Turalyon's Gauntlets of Triumph
877	48616	Turalyon's Battleplate of Triumph
877	48915	Turalyon's Battleplate 
877	48916	Turalyon's Gauntlets 
877	48917	Turalyon's Helm 
877	48918	Turalyon's Legplates 
877	48919	Turalyon's Shoulderplates 
878	48617	Liadrin's Battleplate of Triumph
878	48618	Liadrin's Gauntlets of Triumph
878	48619	Liadrin's Helm of Triumph
878	48620	Liadrin's Legplates of Triumph
878	48621	Liadrin's Shoulderplates of Triumph
878	48622	Liadrin's Shoulderplates of Triumph
878	48623	Liadrin's Legplates of Triumph
878	48624	Liadrin's Helm of Triumph
878	48625	Liadrin's Gauntlets of Triumph
878	48626	Liadrin's Battleplate of Triumph
878	48627	Liadrin's Shoulderplates of Conquest
878	48628	Liadrin's Legplates of Conquest
878	48629	Liadrin's Helm of Conquest
878	48630	Liadrin's Gauntlets of Conquest
878	48631	Liadrin's Battleplate of Conquest
878	48910	Liadrin's Battleplate 
878	48911	Liadrin's Gauntlets 
878	48912	Liadrin's Helm 
878	48913	Liadrin's Legplates 
878	48914	Liadrin's Shoulderplates 
879	48632	Turalyon's Breastplate of Conquest
879	48633	Turalyon's Handguards of Conquest
879	48634	Turalyon's Faceguard of Conquest
879	48635	Turalyon's Legguards of Conquest
879	48636	Turalyon's Shoulderguards of Conquest
879	48637	Turalyon's Shoulderguards of Triumph
879	48638	Turalyon's Legguards of Triumph
879	48639	Turalyon's Faceguard of Triumph
879	48640	Turalyon's Handguards of Triumph
879	48641	Turalyon's Breastplate of Triumph
879	48642	Turalyon's Breastplate of Triumph
879	48643	Turalyon's Handguards of Triumph
879	48644	Turalyon's Faceguard of Triumph
879	48645	Turalyon's Legguards of Triumph
879	48646	Turalyon's Shoulderguards of Triumph
879	48927	Turalyon's Breastplate 
879	48928	Turalyon's Faceguard 
879	48929	Turalyon's Handguards 
879	48930	Turalyon's Legguards 
879	48931	Turalyon's Shoulderguards 
880	48647	Liadrin's Shoulderguards of Triumph
880	48648	Liadrin's Legguards of Triumph
880	48649	Liadrin's Faceguard of Triumph
880	48650	Liadrin's Handguards of Triumph
880	48651	Liadrin's Breastplate of Triumph
880	48652	Liadrin's Breastplate of Conquest
880	48653	Liadrin's Handguards of Conquest
880	48654	Liadrin's Faceguard of Conquest
880	48655	Liadrin's Legguards of Conquest
880	48656	Liadrin's Shoulderguards of Conquest
880	48657	Liadrin's Breastplate of Triumph
880	48658	Liadrin's Handguards of Triumph
880	48659	Liadrin's Faceguard of Triumph
880	48660	Liadrin's Legguards of Triumph
880	48661	Liadrin's Shoulderguards of Triumph
880	48922	Liadrin's Breastplate 
880	48923	Liadrin's Faceguard 
880	48924	Liadrin's Handguards 
880	48925	Liadrin's Legguards 
880	48926	Liadrin's Shoulderguards 
881	49310	Purified Shard of the Scale
881	49463	Purified Shard of the Flame
882	49464	Shiny Shard of the Flame
882	49488	Shiny Shard of the Scale
883	50275	Bloodmage Gloves
883	50276	Bloodmage Hood
883	50277	Bloodmage Leggings
883	50278	Bloodmage Robe
883	50279	Bloodmage Shoulderpads
883	51155	Sanctified Bloodmage Shoulderpads
883	51156	Sanctified Bloodmage Robe
883	51157	Sanctified Bloodmage Leggings
883	51158	Sanctified Bloodmage Hood
883	51159	Sanctified Bloodmage Gloves
883	51280	Sanctified Bloodmage Gloves
883	51281	Sanctified Bloodmage Hood
883	51282	Sanctified Bloodmage Leggings
883	51283	Sanctified Bloodmage Robe
883	51284	Sanctified Bloodmage Shoulderpads
883	51712	Bloodmage Shoulderpads
883	51713	Bloodmage Robe
883	51714	Bloodmage Leggings
883	51715	Bloodmage Hood
883	51716	Bloodmage Gloves
884	50240	Dark Coven Gloves
884	50241	Dark Coven Hood
884	50242	Dark Coven Leggings
884	50243	Dark Coven Robe
884	50244	Dark Coven Shoulderpads
884	51205	Sanctified Dark Coven Shoulderpads
884	51206	Sanctified Dark Coven Robe
884	51207	Sanctified Dark Coven Leggings
884	51208	Sanctified Dark Coven Hood
884	51209	Sanctified Dark Coven Gloves
884	51230	Sanctified Dark Coven Gloves
884	51231	Sanctified Dark Coven Hood
884	51232	Sanctified Dark Coven Leggings
884	51233	Sanctified Dark Coven Robe
884	51234	Sanctified Dark Coven Shoulderpads
884	51762	Dark Coven Shoulderpads
884	51763	Dark Coven Robe
884	51764	Dark Coven Leggings
884	51765	Dark Coven Hood
884	51766	Dark Coven Gloves
885	50765	Crimson Acolyte Hood
885	50766	Crimson Acolyte Gloves
885	50767	Crimson Acolyte Shoulderpads
885	50768	Crimson Acolyte Robe
885	50769	Crimson Acolyte Leggings
885	51175	Sanctified Crimson Acolyte Shoulderpads
885	51176	Sanctified Crimson Acolyte Robe
885	51177	Sanctified Crimson Acolyte Leggings
885	51178	Sanctified Crimson Acolyte Hood
885	51179	Sanctified Crimson Acolyte Gloves
885	51260	Sanctified Crimson Acolyte Gloves
885	51261	Sanctified Crimson Acolyte Hood
885	51262	Sanctified Crimson Acolyte Leggings
885	51263	Sanctified Crimson Acolyte Robe
885	51264	Sanctified Crimson Acolyte Shoulderpads
885	51732	Crimson Acolyte Leggings
885	51733	Crimson Acolyte Robe
885	51734	Crimson Acolyte Shoulderpads
885	51735	Crimson Acolyte Gloves
885	51736	Crimson Acolyte Hood
886	50391	Crimson Acolyte Handwraps
886	50392	Crimson Acolyte Cowl
886	50393	Crimson Acolyte Pants
886	50394	Crimson Acolyte Raiments
886	50396	Crimson Acolyte Mantle
886	51180	Sanctified Crimson Acolyte Raiments
886	51181	Sanctified Crimson Acolyte Pants
886	51182	Sanctified Crimson Acolyte Mantle
886	51183	Sanctified Crimson Acolyte Handwraps
886	51184	Sanctified Crimson Acolyte Cowl
886	51255	Sanctified Crimson Acolyte Cowl
886	51256	Sanctified Crimson Acolyte Handwraps
886	51257	Sanctified Crimson Acolyte Mantle
886	51258	Sanctified Crimson Acolyte Pants
886	51259	Sanctified Crimson Acolyte Raiments
886	51737	Crimson Acolyte Cowl
886	51738	Crimson Acolyte Handwraps
886	51739	Crimson Acolyte Mantle
886	51740	Crimson Acolyte Raiments
886	51741	Crimson Acolyte Pants
887	50106	Lasherweave Robes
887	50107	Lasherweave Gauntlets
887	50108	Lasherweave Helmet
887	50109	Lasherweave Legplates
887	50113	Lasherweave Pauldrons
887	51135	Sanctified Lasherweave Pauldrons
887	51136	Sanctified Lasherweave Legplates
887	51137	Sanctified Lasherweave Helmet
887	51138	Sanctified Lasherweave Gauntlets
887	51139	Sanctified Lasherweave Robes
887	51300	Sanctified Lasherweave Robes
887	51301	Sanctified Lasherweave Gauntlets
887	51302	Sanctified Lasherweave Helmet
